id	title	description	filename	width	height	bbox	status	mask_status	created_at	updated_at	cached_tag_list
4457	mcr central OS10		mcrcentralos10.tiff	1075	1500	-2.2440297,53.4777901,-2.2385830,53.4821005	4	98569	2011-06-25 13:54:34	2011-06-25 14:14:43	
4458	mcr OS central 8		mcrcentralos8.tiff	1154	1500	-2.2502958,53.4793409,-2.2444656,53.4837358	4	98569	2011-06-26 02:59:03	2011-06-26 03:12:16	
4461	test		terrain.png.tif	256	256	13.5251218,52.4561261,13.5283926,52.4581234	4	98569	2011-06-26 18:50:33	2011-06-26 18:54:14	
4462	Test		1qXXN.jpg.tif	1500	843	23.5623814,47.6463655,23.5707714,47.6604902	4	98569	2011-06-27 06:02:58	2011-06-27 06:06:32	
4463	Port-Gentil1		20070723075334500_0001.jpg.tif	1060	1500	8.7727230,-0.7549162,8.8000096,-0.7165928	4	98569	2011-06-27 06:11:55	2011-06-27 06:59:00	
4465	WH C EG		geb-c-etage-0.png.tif	1500	298	13.5253547,52.4560876,13.5276222,52.4578338	4	2	2011-06-27 09:16:56	2011-06-27 10:01:19	
4467	mcr castlefield		mcrcas1.tiff	1125	1500	-2.2586428,53.4735263,-2.2529989,53.4779399	4	98569	2011-06-27 13:01:43	2011-06-27 13:29:22	
4468	Camp plan		bowtilier_b_w_02.jpg.tif	1500	1094	-0.2834196,50.8378448,-0.2523773,50.8535140	4	98569	2011-06-27 13:02:45	2011-06-27 13:43:50	
4469	mcr os london 1		mcrlon1.tiff	1032	1500	-2.2388966,53.4735824,-2.2338534,53.4778931	4	98569	2011-06-27 13:50:59	2011-06-28 08:13:05	
4470	WH C 3 OG		C-GrundrissePolyform_3_cropped.png.tif	276	1500	13.5254138,52.4561117,13.5275079,52.4577158	4	2	2011-06-27 15:13:09	2011-07-11 13:05:30	
4471	UK Water Supply Only Companies		a3-supply-only-companies-map-0411_250x250_p1.tiff	1060	1500	NULL	2	99497	2011-06-28 05:49:02	2011-06-28 05:49:03	
4472	UK Water and Sewage Services		a3-sewerage-map_250x250_p1.tiff	1060	1500	-8.7810950,49.5677610,2.4571041,59.4093054	4	99497	2011-06-28 05:50:45	2011-06-28 06:10:00	
4473	Small plan		small_plan_02.tif	1500	1094	NULL	2	98569	2011-06-28 07:56:12	2011-06-28 10:32:42	
4474	1946 Aerial		aerial_02.tif	1500	973	-0.2821786,50.8398396,-0.2565641,50.8502111	4	99457	2011-06-28 11:07:46	2011-06-28 11:33:06	
4475	oldham 1756		Oldham-in-1756.jpg.tif	1496	1500	-2.1258569,53.5348119,-2.1058681,53.5470929	4	98569	2011-06-28 14:18:39	2011-06-28 14:39:32	
4477	Tomsk 050k		Ðž-45-122-Ð“_Ð¢Ð¾Ð¼ÑÐº__1995_well.jpg.tif	1031	687	84.7319663,56.4153353,84.8893913,56.5173630	4	98569	2011-06-30 03:01:56	2011-06-30 03:07:42	
4478	Arial	grjykjgk	Aria1.jpg.tif	1024	715	NULL	2	98569	2011-06-30 13:01:20	2011-06-30 13:01:22	
4479	pyskowice		pyskowice.jpg.tif	1500	1200	18.5357353,50.3590442,18.6591597,50.4225937	4	2	2011-07-02 11:07:37	2011-07-02 11:25:51	
4480	Wiesenfeld - neu StraÃŸennamebn	Amtliche Bekanntmachung der Stadt Geisa im Mai/Juni 2011 zur Umbenennung der StraÃŸennamen des Stadtteils Wiesenfeld	IMG_2766.JPG.tif	1500	1125	9.9204466,50.7007931,9.9307236,50.7057074	4	2	2011-07-03 03:13:04	2011-07-03 03:32:27	Wiesenfeld, Geisa
4481	Gewerbegebiet Stubenwald Bensheim	Gewerbegebiet Stubenwald Bensheim	Stubenwald.png.tif	1008	837	8.5774942,49.6632945,8.5918928,49.6708883	4	2	2011-07-03 09:40:25	2011-07-03 13:34:14	
4483	turnpikes		lancsturnpikes2.jpg.tif	1024	726	-2.2684702,53.4353703,-2.1767292,53.4931332	4	98569	2011-07-03 13:26:03	2011-07-04 14:35:58	
4484	turnpikes 2		lancsturnpikes3.jpg.tif	1024	733	-2.2583599,53.4818904,-2.2033690,53.5055369	4	98569	2011-07-03 13:45:05	2011-07-03 13:53:16	
4485	Pobiedziska		TOPO_10_65_Pobiedziska18.jpg.tif	1500	1500	17.2321467,52.3977305,17.3827356,52.4897433	4	98569	2011-07-04 17:44:40	2011-07-04 18:01:10	
4490	Sjorod O-karta		orienteringskarta.jpg.tif	1060	1500	14.1563037,55.5854752,14.1899543,55.6149587	4	2	2011-07-05 09:44:17	2011-07-05 09:56:10	
4492	Hej hopp		fastighetskarta.jpg.tif	1500	1099	14.1469743,55.5771536,14.2379788,55.6161555	4	98569	2011-07-05 12:59:35	2011-07-05 13:11:47	
4496	sdfh		Untitled-1.jpg.tif	1060	1500	14.1735405,55.5899642,14.1859725,55.5994808	4	98569	2011-07-05 13:40:17	2011-07-05 13:43:49	
4497	hk streetlayout		road_layout.tif	1500	1500	NULL	2	98569	2011-07-05 17:18:40	2011-07-05 17:18:41	
4498	hk test 2		mapa-hong-kong.tif	0	0	NULL	2	98569	2011-07-05 17:59:14	2011-07-05 17:59:14	
4499	test3		road_layoutdd.tif	1500	1500	114.1601947,22.2905780,114.1865116,22.3182880	4	98569	2011-07-05 18:09:09	2011-07-05 18:14:06	
4500	test	test	testimage.jpg.tif	1148	826	NULL	2	98569	2011-07-05 23:43:46	2011-07-05 23:43:47	
4501	Johans karta		LÃ¤geromrÃ¥det.JPG.tif	594	915	14.1751839,55.5906300,14.1835317,55.5979233	4	98569	2011-07-06 04:17:14	2011-07-06 04:30:31	
4503	ElephantsOnTurtle	This is a stylized version of the origional image\nhttp://upload.wikimedia.org/wikipedia/en/5/53/SkyOneDiscworld.png	SkyOneDiscworld.jpg.tif	800	406	3.9056009,-3.5733123,4.8705595,-2.8209054	4	98569	2011-07-06 19:41:28	2011-07-06 19:44:07	CommonMap, turtle, elephant
4504	test		SAM_0065.JPG.tif	1500	1125	-6.2742547,53.2983166,-6.2278679,53.3185148	4	2	2011-07-07 06:13:18	2011-07-07 06:32:43	
4506	LÃ¤nstyrelsen		stigar.png.tif	1500	1060	14.1613454,55.5857805,14.2095316,55.6053963	4	98569	2011-07-08 15:40:39	2011-07-08 15:49:12	
4507	cia sudan	cia map of sudan	Sudan_political_map_2000.jpg.tif	1219	1500	19.7850484,0.6630359,40.2957457,23.8920185	4	98569	2011-07-08 23:40:32	2011-07-09 00:17:06	
4508	test		test.jpg.tif	704	592	158.1952437,6.9719133,158.2197750,6.9942238	4	2	2011-07-09 00:05:46	2011-07-09 18:59:28	
4509	Wuhan City		Carte_Wuhan.jpg.tif	1500	1211	114.1288373,30.4717159,114.4404396,30.6665145	4	98569	2011-07-09 05:12:35	2011-07-10 08:34:22	
4510	Bairros de UnaÃ­		2SrvImg.ashx.png.tif	1500	1145	NULL	2	98569	2011-07-09 15:22:13	2011-07-09 15:22:17	UnaÃ­
4511	1835 bolton		1835bolton.jpg.tif	600	742	-2.4763235,53.5538727,-2.3863278,53.6084302	4	98569	2011-07-10 02:32:14	2011-07-10 03:08:02	
4512	bolton baines 1		boltonbaines2.jpg.tif	737	1024	-2.4385314,53.5752390,-2.4261764,53.5822844	4	98569	2011-07-10 06:31:39	2011-07-10 15:35:34	
4513	bolton baines 2		boltonbaines1.jpg.tif	733	1024	-2.4312612,53.5766624,-2.4193016,53.5847856	4	98569	2011-07-10 06:59:38	2011-07-10 07:06:09	
4514	Waldsee Aerial Imagery	An aerial flyover of Waldsee.	Waldsee_karte.jpg.tif	1500	1199	-94.7409806,47.5585164,-94.7374159,47.5603572	4	98569	2011-07-11 13:40:27	2011-07-11 13:47:54	aerial
4515	cugnaux		slice_1_0.jpg.tif	801	716	NULL	2	98569	2011-07-11 21:27:54	2011-07-11 21:27:55	
4516	nbpl	point loma in distribution-unlimited sketch map	map-11a-rot118.jpg.tif	1076	965	-117.2757391,32.6565851,-117.2103359,32.7153006	4	98569	2011-07-11 22:02:22	2011-07-11 22:48:30	
4517	Napa Vineyard		napa-vineyard.jpg.tif	1195	690	-122.3445314,38.3418737,-122.2931500,38.3652400	4	98569	2011-07-12 01:45:22	2011-07-12 02:01:19	
4518	Gradina Botanica Cluj	Gradina Botanica Cluj	IMG_3740.JPG.tif	1500	1125	23.5827866,46.7565863,23.5899173,46.7635837	4	2	2011-07-12 02:15:17	2011-07-12 02:22:24	
4519	bolton 1796		bolton17961.jpg.tif	730	1024	-2.4418721,53.5709168,-2.4213744,53.5841183	4	98569	2011-07-12 05:52:38	2011-07-12 12:51:53	
4520	Kobyla GÃ³ra		Obrazek2.jpg.tif	1107	1500	17.6769964,51.3409420,17.8860099,51.5176640	4	98569	2011-07-12 08:26:55	2011-07-12 08:39:53	
4521	bolton 1796 3		bolton17963.jpg.tif	714	1024	-2.4301721,53.5743152,-2.4129920,53.5851255	4	98569	2011-07-12 12:56:35	2011-07-12 13:29:07	
4522	bad vÃ¶slau		2011-07-12_15.09.09.jpg.tif	1500	1125	16.2230184,47.9671791,16.2490675,47.9797277	4	98569	2011-07-12 14:18:06	2011-07-13 16:06:06	
4523	Tectonic map of N. America		F1.large.jpg.tif	1121	1280	-215.843,12.044,7.1419209,89.9400637	4	98569	2011-07-12 15:31:39	2011-07-12 15:54:20	
4524	North Cascades National Park	North Cascades National Park Complex Park Map	NOCAmap1500.png.tif	1297	1500	-121.8855184,48.0469512,-120.4463145,49.1054089	4	98569	2011-07-12 21:04:38	2011-07-12 21:15:43	
4562	greenwood bolton 1828		greenwoodbolton.jpg.tif	1500	1500	NULL	2	98569	2011-07-13 04:58:14	2011-07-13 04:58:15	
4563	test		a_31co.bmp.tif	1500	1500	136.9235717,35.3604987,136.9287474,35.3649661	4	99497	2011-07-13 19:09:18	2011-07-13 21:27:44	fuso
4564	61 Marine Dr, Singapore		1.303082546610414_103.908805443638.jpg.tif	1350	1450	103.9086840,1.3029521,103.9089268,1.3032129	4	98569	2011-07-14 02:09:33	2011-07-14 02:14:59	
4565	Bunker		Kort2.jpg.tif	999	1500	8.1284634,55.7884308,8.2397472,55.8510407	4	99457	2011-07-14 11:38:21	2011-07-14 11:53:18	
4567	trails	duck lake area	bcbikeracemapjpeg.jpg.tif	1500	971	-124.5556755,49.8157321,-124.3658725,49.8994892	4	2	2011-07-14 14:08:11	2011-07-14 14:41:39	
4568	test		KD-C16_7747.bmp.tif	1000	1002	130.4715621,32.1812539,130.5017345,32.2074715	4	98569	2011-07-14 22:21:37	2011-07-15 02:49:55	
4569	test2		KD-C16_7747.bmp.tif	1000	1002	NULL	2	98569	2011-07-14 22:36:38	2011-07-14 22:36:39	
4570	Ð¡Ð¼Ñ–Ñ€Ð½Ð¾Ð²Ð°		Ð¡Ð¼Ñ–Ñ€Ð½Ð¾Ð²Ð°.png.tif	1280	1024	26.5685469,48.6997988,26.5965417,48.7144073	4	2	2011-07-15 12:34:58	2011-07-15 12:41:54	
4571	Tomorrowland 2011 Parkings		Tomorrowland_2011_Parkings.jpg.tif	1007	594	4.3631718,51.0790366,4.4222621,51.1007844	4	98569	2011-07-16 08:11:03	2011-07-16 08:21:53	
4572	Munich Schwabing2020		overlay.jpg.tif	1500	890	11.5821901,48.1799634,11.5951058,48.1852253	4	98569	2011-07-17 01:00:57	2011-07-17 01:13:42	
4574	Transportes pÃºblicos da Guarda	Map of the public transport network on Guarda, Portugal.	mapa.gif.tif	937	1500	NULL	2	98569	2011-07-18 07:57:40	2011-07-18 07:57:43	guarda, portugal, public transport
4575	PedaÃ§o de Carta Militar 203 de 1970		Caldeirao_203_3_256.jpg.tif	496	1500	-7.3523594,40.4759350,-7.3245225,40.5382896	4	98569	2011-07-18 14:32:25	2011-07-18 14:45:05	guarda, carta militar, 203
4576	Planta da SÃ© da Guarda		cmg_planta_se.gif.tif	300	196	NULL	2	98569	2011-07-19 02:34:11	2011-07-19 02:34:12	guarda, sÃ©, portugal
4577	map		Westland_SO_10460.TIF	1500	1057	NULL	2	98569	2011-07-19 16:07:04	2011-07-19 16:07:05	
4578	a	a	EIT2.png.tif	1500	1409	-80.5422274,43.4710037,-80.5414228,43.4714393	4	2	2011-07-20 16:40:09	2011-07-20 16:59:23	
4579	Tomorrowland 2011 Festival		theme_map_festival.jpg.tif	1500	980	4.3755806,51.0857340,4.3887206,51.0950995	4	2	2011-07-21 02:31:44	2011-07-21 02:38:49	
4580	Plan Ville de LiÃ¨ge avec noms de rues		PrV_rues.png.tif	1060	1500	5.5181230,50.5588174,5.6758272,50.6981633	4	98569	2011-07-21 06:32:02	2011-07-21 06:56:34	
4581	prueba		prueba1.png.tif	1119	528	-72.0464719,-45.5871942,-72.0221368,-45.5788866	4	0	2011-07-21 08:22:09	2011-07-21 13:09:54	
4586	Nsk	no	nsk.png.tif	1500	747	49.8952072,53.0692270,50.0050099,53.1232498	4	98569	2011-07-22 08:37:28	2011-07-22 10:25:10	nsk
4587	rightanglelake	geop image	right_angle_google.jpg.tif	1184	760	NULL	2	99497	2011-07-22 21:25:28	2011-07-22 21:25:29	
4590	Xudder, Somalia - NIMA - 1992	Xudder, Somalia - NIMA - 1992	txu-oclc-49864489-xudder-1992_small.jpg.tif	1500	1401	43.8557182,4.0816675,43.9300371,4.1595529	4	98569	2011-07-23 06:31:43	2011-07-23 06:43:06	xudder, somalia, NIMA
4591	TEC Liege agglo		Liege_Agglo_Edition2010.jpg.tif	1500	1094	NULL	2	98569	2011-07-23 06:49:02	2011-07-23 06:49:03	
4592	kÄ™ty		ewmapa_kropkiMINI.jpg.tif	669	776	19.2107358,49.8748602,19.2309488,49.8897515	4	98569	2011-07-24 03:58:48	2011-07-24 04:02:46	
4593	WIG Arkusz Å»ywiec	Mapa WIG 1:100000 arkusz Å»ywiec, fragment w ok. Baraniej GÃ³ry	P50_S28_ZYWIEC_300dpi.jpg.tif	1491	1494	18.8680074,49.4877636,19.0102049,49.5940576	4	98569	2011-07-24 05:13:32	2011-07-24 05:21:44	istebna, koniakÃ³w, barania gÃ³ra
4594	WIG Å»ywiec	WisÅ‚a	P50_S28_ZYWIEC_300dpi-1.jpg.tif	1488	1500	NULL	2	98569	2011-07-24 05:26:24	2011-07-24 05:26:26	
4595	Istebna - MraÅºnica	Szlak na StoÅ¼ek	_MG_1823.JPG.tif	1500	1000	18.8317818,49.5891815,18.9007275,49.6188104	4	98569	2011-07-25 03:30:25	2011-07-25 03:40:35	istebna
4596	Kubalonka		_MG_1832.JPG.tif	1460	1480	18.8990624,49.5963568,18.9270842,49.6143914	4	98569	2011-07-25 03:58:45	2011-07-25 04:01:45	
4597	tyniok		_MG_1826.JPG.tif	1500	1000	18.9493010,49.5474780,19.0185729,49.5769680	4	98569	2011-07-25 04:06:53	2011-07-25 04:34:24	
4598	Kosarzyska		_MG_1828.JPG.tif	1500	1000	18.9418094,49.5327674,19.0087451,49.5606335	4	98569	2011-07-25 04:39:41	2011-07-25 04:48:31	
4600	friedberg park		Bebauungsplan.png.tif	1060	1500	10.9447168,48.4031748,10.9550206,48.4127182	4	98569	2011-07-25 09:34:39	2011-07-25 09:46:50	
4601	Alexa_EG		Unbenannt.jpg.tif	1500	1125	13.4127953,52.5178724,13.4180133,52.5220658	4	99497	2011-07-26 08:13:34	2011-08-16 05:45:40	
4603	komamori		s44_ã®ã‚³ãƒ”ãƒ¼.bmp.tif	1500	1500	137.0582684,35.4278938,137.0654733,35.4334815	4	98569	2011-07-27 01:18:01	2011-07-27 01:37:18	w
4605	Sayeda Zeinab	Sayeda Zeinab Station	sayeda.jpg.tif	1364	658	NULL	2	98569	2011-07-27 07:06:03	2011-07-27 07:06:05	Sayda, Cairo, Egypt
4606	komamori2		A_140.bmp.tif	1500	1500	137.0581963,35.4293896,137.0662809,35.4354552	4	98569	2011-07-27 16:51:35	2011-07-27 17:25:39	w
4608	stormbanen		stormbaan.jpg.tif	577	389	-33.4846489,48.3277367,37.9652464,71.1346858	4	98569	2011-07-28 03:27:29	2011-07-28 03:38:12	
4612	North		north.png.tif	316	375	NULL	2	98569	2011-07-28 22:05:15	2011-07-28 22:05:16	
4613	stormbanen 1898 - 1916		stb98-16.jpg.tif	554	399	-41.0882040,45.6548111,32.1015163,69.7121149	4	99497	2011-07-29 07:34:38	2011-07-29 07:44:01	
4614	Misrata City - Day	The city of Misrata, Libya.  Image taken by the astronauts onboard the International Space Station.\n\nWhen tracing from this image for OSM please use the following line for the 'source' tag:\n\nImage courtesy of the Image Science & Analysis Laboratory, NASA Johnson Space Center - ISS023-E-18364\n\n\nHere is the URL where the file was downloaded from (the largest version available was downloaded).\n\nhttp://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS023&roll=E&frame=18364	ESC_large_ISS023_ISS023-E-18364.JPG.tif	1500	1024	15.0149477,32.2932578,15.2319131,32.4476841	4	99497	2011-07-29 11:22:10	2011-07-29 12:05:01	NASA, ISS, Libya, Misrata
4615	Misrata Harbor - Day 	The city of Misrata, Libya. Image taken by the astronauts onboard the International Space Station. When tracing from this image for OSM please use the following line for the 'source' tag:\n\nImage courtesy of the Image Science & Analysis Laboratory, NASA Johnson Space Center - ISS023-E-18365\n\nHere is the URL where the file was downloaded from (the largest version available was downloaded).\n\nhttp://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS023&roll=E&frame=18365	ESC_large_ISS023_ISS023-E-18365.JPG.tif	1500	1024	15.1102267,32.2562079,15.3265074,32.4074258	4	98569	2011-07-29 12:39:02	2011-07-29 13:11:35	NASA, ISS, Libya, Misrata
4616	Misrata Area - Night 	The city of Misrata, Libya. Image taken by the astronauts onboard the International Space Station.\n\nWhen tracing from this image for OSM please use the following line for the 'source' tag:\n\nImage courtesy of the Image Science & Analysis Laboratory, NASA Johnson Space Center - ISS026-E-16851\n\nHere is the URL where the file was downloaded from (the largest version available was downloaded).\n\nhttp://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS026&roll=E&frame=16851	ESC_large_ISS026_ISS026-E-16851.JPG.tif	1500	1026	14.4828441,31.8967856,15.4775347,32.5666303	4	98569	2011-07-30 01:15:57	2011-07-30 04:00:03	NASA, ISS, Libya, Misrata
4617	BOTAÅž Gas Pipeline System	BOTAÅž DoÄŸal Gaz Boru HatlarÄ±\nBOTAÅž Gas Pipeline System in Turkey	BOTAÅž.jpg.tif	1500	1060	24.2366586,32.1826497,46.2556807,44.0899867	4	98569	2011-07-30 03:33:26	2011-07-30 03:51:45	boru, hattÄ±, gas, pipeline, BOTAÅž, Turkey
4619	burgfriedhof	burgfriedhof	DSCF7690.JPG.tif	1500	1125	7.1453514,50.6840442,7.1502531,50.6863892	4	2	2011-07-30 04:18:30	2011-08-03 12:10:35	b
4622	Misrata Harbor - Day	The city of Misrata, Libya. Image taken by the astronauts onboard the International Space Station. When tracing from this image for OSM please use the following line for the 'source' tag:\n\nImage courtesy of the Image Science & Analysis Laboratory, NASA Johnson Space Center - ISS026-E-21459\n\nHere is the URL where the file was downloaded from (the largest version available was downloaded).\n\nhttp://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS026&roll=E&frame=21459	ESC_large_ISS026_ISS026-E-21459.JPG.tif	1500	1024	15.1203309,32.3152922,15.2616987,32.4325206	4	98569	2011-07-30 05:21:56	2011-07-30 06:33:33	NASA, ISS, photo, Libya, Misrata
4623	Misrata Harbor - Day	The city of Misrata, Libya. Image taken by the astronauts onboard the International Space Station. When tracing from this image for OSM please use the following line for the 'source' tag:\n\nImage courtesy of the Image Science & Analysis Laboratory, NASA Johnson Space Center - ISS026-E-21460\n\nHere is the URL where the file was downloaded from (the largest version available was downloaded).\n\nhttp://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS026&roll=E&frame=21460\n	ESC_large_ISS026_ISS026-E-21460.JPG.tif	1500	1024	NULL	2	98569	2011-07-30 07:50:12	2011-07-30 07:50:16	NASA, ISS, photo, Libya, Misrata
4624	Sirt 1	The first of 4 images taken by the astronauts onboard the ISS showing the area starting from the city center, and moving east from there.\n\nWhen tracing from this image for OSM please use the following line for the 'source' tag:\n\nImage courtesy of the Image Science & Analysis Laboratory, NASA Johnson Space Center - ISS023-E-18369\n\nHere is the URL where the file was downloaded from (the largest version available was downloaded).\n\nhttp://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS023&roll=E&frame=18369	ESC_large_ISS023_ISS023-E-18369.JPG.tif	1500	1024	16.4906871,31.1086174,16.6843855,31.2564325	4	98569	2011-07-30 08:13:54	2011-08-01 09:40:49	NASA, ISS, photo, Libya, Sirt
4625	Sirt 2	The second of 4 images taken by the astronauts onboard the ISS showing the area starting from the city center, and moving east from there.\n\nWhen tracing from this image for OSM please use the following line for the 'source' tag:\n\nImage courtesy of the Image Science & Analysis Laboratory, NASA Johnson Space Center - ISS023-E-18370\n\nHere is the URL where the file was downloaded from (the largest version available was downloaded).\n\nhttp://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS023&roll=E&frame=18370	ESC_large_ISS023_ISS023-E-18370.JPG.tif	1500	1024	16.6042434,31.1078619,16.7976553,31.2509612	4	98569	2011-07-30 08:40:54	2011-07-30 09:41:47	NASA, ISS, photo, Libya, Sirt
4626	Friedhof Plittersdorf	Friedhof Plittersdorf	DSCF7684.JPG.tif	1500	1125	7.1450913,50.6962091,7.1531978,50.6998551	4	98569	2011-07-30 13:27:37	2011-07-30 13:44:17	b
4628	Libyan Oilfield	This is a single image of an oilfield near Ajdabiya, Libya taken by astronauts aboard the ISS.\n\nWhen tracing from this image for OSM please use the following line for the 'source' tag:\n\nImage courtesy of the Image Science & Analysis Laboratory, NASA Johnson Space Center - ISS007-E-8626\n\nHere is the URL where the file was downloaded from (the largest version available was downloaded).\n\nhttp://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS007&roll=E&frame=8626\n	ESC_large_ISS007_ISS007-E-8626.JPG.tif	1500	1021	20.7129026,28.9800643,20.8784575,29.0777123	4	98569	2011-07-30 13:57:27	2011-07-30 14:45:43	NASA, ISS, photo, Libya, oil
4629	Warehouse 59e Oilfield	This is a single frame of an oil field near the 'Warehouse 59e Airport' in Libya taken by astronauts onboard the ISS.\n\nWhen tracing from this image for OSM please use the following line for the 'source' tag: Image courtesy of the Image Science & Analysis Laboratory, NASA Johnson Space Center - ISS006-E-7093\n\nHere is the URL where the file was downloaded from (the largest version available was downloaded).\n\nhttp://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS006&roll=E&frame=7093	ESC_large_ISS006_ISS006-E-7093.JPG.tif	1500	1021	21.2172614,28.5656991,21.5923681,28.9159048	4	98569	2011-07-30 15:38:34	2011-07-30 16:00:20	NASA, ISS, photo, Libya, oil
4630	Burgfriedhof II	Burgfriedhof II	DSC02078.JPG.tif	1500	1125	7.1457728,50.6841287,7.1504528,50.6864493	4	98569	2011-07-31 10:57:27	2011-08-03 12:04:56	b
4631	Sirt 3	The third of 4 images taken by the astronauts onboard the ISS showing the area starting from the city center, and moving east from there.\n\nWhen tracing from this image for OSM please use the following line for the 'source' tag:\n\nImage courtesy of the Image Science & Analysis Laboratory, NASA Johnson Space Center - ISS023-E-18371\n\nHere is the URL where the file was downloaded from (the largest version available was downloaded).\n\nhttp://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS023&roll=E&frame=18371\n	ESC_large_ISS023_ISS023-E-18371.JPG.tif	1500	1024	16.6952826,31.1106990,16.8857426,31.2513602	4	99465	2011-07-31 17:51:20	2011-07-31 18:23:53	NASA, ISS, photo, Libya, Sirt
4632	Sirt 4	The fourth of 4 images taken by the astronauts onboard the ISS showing the area starting from the city center, and moving east from there.\n\nWhen tracing from this image for OSM please use the following line for the 'source' tag:\n\nImage courtesy of the Image Science & Analysis Laboratory, NASA Johnson Space Center - ISS023-E-18372\n\nHere is the URL where the file was downloaded from (the largest version available was downloaded).\n\nhttp://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS023&roll=E&frame=18372\n	ESC_large_ISS023_ISS023-E-18372.JPG.tif	1500	1024	16.7728426,31.0952350,16.9620395,31.2346148	4	98569	2011-07-31 18:05:09	2011-07-31 18:14:38	NASA, ISS, photo, Libya, Sirt
4633	ÐšÐ°Ñ€Ñ‚Ð° ÐÐ¾Ð²Ð¾Ñ‚Ð¾Ñ€ÑŠÑÐ»ÑŒÑÐºÐ¾Ð³Ð¾ Ñ€Ð°Ð¹Ð¾Ð½Ð°	1) Ð¼ÑƒÐ½Ð¸Ñ†Ð¸Ð¿Ð°Ð»ÑŒÐ½Ð¾Ðµ Ð¾Ð±Ñ€Ð°Ð·Ð¾Ð²Ð°Ð½Ð¸Ðµ Â«ÐœÐ°ÑÐºÐ°Ð½ÑƒÑ€ÑÐºÐ¾Ðµ ÑÐµÐ»ÑŒÑÐºÐ¾Ðµ Ð¿Ð¾ÑÐµÐ»ÐµÐ½Ð¸ÐµÂ»;\n2) Ð¼ÑƒÐ½Ð¸Ñ†Ð¸Ð¿Ð°Ð»ÑŒÐ½Ð¾Ðµ Ð¾Ð±Ñ€Ð°Ð·Ð¾Ð²Ð°Ð½Ð¸Ðµ Â«ÐŸÐµÐºÑ‚ÑƒÐ±Ð°ÐµÐ²ÑÐºÐ¾Ðµ ÑÐµÐ»ÑŒÑÐºÐ¾Ðµ Ð¿Ð¾ÑÐµÐ»ÐµÐ½Ð¸ÐµÂ»;\n3) Ð¼ÑƒÐ½Ð¸Ñ†Ð¸Ð¿Ð°Ð»ÑŒÐ½Ð¾Ðµ Ð¾Ð±Ñ€Ð°Ð·Ð¾Ð²Ð°Ð½Ð¸Ðµ Â«Ð¡Ñ‚Ð°Ñ€Ð¾Ñ‚Ð¾Ñ€ÑŠÑÐ»ÑŒÑÐºÐ¾Ðµ ÑÐµÐ»ÑŒÑÐºÐ¾Ðµ Ð¿Ð¾ÑÐµÐ»ÐµÐ½Ð¸ÐµÂ»;\n3) Ð¼ÑƒÐ½Ð¸Ñ†Ð¸Ð¿Ð°Ð»ÑŒÐ½Ð¾Ðµ Ð¾Ð±Ñ€Ð°Ð·Ð¾Ð²Ð°Ð½Ð¸Ðµ Â«Ð§ÑƒÐºÑÐ¾Ð»Ð¸Ð½ÑÐºÐ¾Ðµ ÑÐµÐ»ÑŒÑÐºÐ¾Ðµ Ð¿Ð¾ÑÐµÐ»ÐµÐ½Ð¸ÐµÂ»;\n4) Ð¼ÑƒÐ½Ð¸Ñ†Ð¸Ð¿Ð°Ð»ÑŒÐ½Ð¾Ðµ Ð¾Ð±Ñ€Ð°Ð·Ð¾Ð²Ð°Ð½Ð¸Ðµ Â«Ð“Ð¾Ñ€Ð¾Ð´ÑÐºÐ¾Ðµ Ð¿Ð¾ÑÐµÐ»ÐµÐ½Ð¸Ðµ ÐÐ¾Ð²Ñ‹Ð¹ Ð¢Ð¾Ñ€ÑŠÑÐ»Â».	map1.jpg.tif	1200	930	48.2169696,56.8593128,48.9776755,57.1833271	4	98569	2011-08-01 06:54:19	2011-08-01 07:10:45	
4634	ÐœÐµÐ´Ð²ÐµÐ´ÐµÐ²ÑÐºÐ¸Ð¹ Ñ€Ð°Ð¹Ð¾Ð½ - ÑÐµÐ»ÑŒÑÐºÐ¸Ðµ Ð¿Ð¾ÑÐµÐ»ÐµÐ½Ð¸Ñ	http://medvedevo12.ru/city/index.php	karta_1_.jpg.tif	1000	700	47.0943197,56.2149953,49.1445227,57.0259720	4	2	2011-08-01 08:11:19	2011-08-01 08:25:50	administrative, mari-el
